Order ID,Product,Quantity,Price,Date,Customer Name,Customer Email,Customer City
365,Product D,3,723.27,2020-08-22,Customer 365,customer365@example.com,San Antonio
366,Product A,4,802.93,2019-07-25,Customer 366,customer366@example.com,Philadelphia
367,Product D,2,361.92,2020-02-17,Customer 367,customer367@example.com,Philadelphia
368,Product E,4,223.73,2019-07-31,Customer 368,customer368@example.com,New York
369,Product B,1,817.51,2019-03-21,Customer 369,customer369@example.com,Houston
370,Product D,5,918.92,2019-07-09,Customer 370,customer370@example.com,Houston
371,Product E,1,595.34,2020-10-12,Customer 371,customer371@example.com,Houston
372,Product B,2,60.91,2020-12-29,Customer 372,customer372@example.com,Phoenix
373,Product D,5,798.07,2019-07-28,Customer 373,customer373@example.com,San Diego
374,Product C,2,379.38,2020-01-12,Customer 374,customer374@example.com,Philadelphia
375,Product B,2,69.69,2019-01-19,Customer 375,customer375@example.com,San Antonio
376,Product D,3,318.82,2019-07-07,Customer 376,customer376@example.com,Chicago
377,Product E,2,477.27,2019-05-15,Customer 377,customer377@example.com,Chicago
378,Product A,4,268.68,2020-12-20,Customer 378,customer378@example.com,Miami
379,Product E,2,809.57,2019-09-23,Customer 379,customer379@example.com,San Antonio
380,Product D,4,626.73,2020-09-05,Customer 380,customer380@example.com,Houston
381,Product B,1,943.02,2020-04-18,Customer 381,customer381@example.com,Philadelphia
382,Product D,4,186.91,2019-12-31,Customer 382,customer382@example.com,Houston
383,Product C,5,225.64,2020-12-05,Customer 383,customer383@example.com,Houston
384,Product E,2,793.67,2020-09-14,Customer 384,customer384@example.com,Chicago
385,Product A,1,21.31,2020-07-19,Customer 385,customer385@example.com,Chicago
386,Product C,2,747.49,2020-02-24,Customer 386,customer386@example.com,Dallas
387,Product E,3,957.43,2020-12-27,Customer 387,customer387@example.com,Los Angeles
388,Product B,2,602.95,2020-02-22,Customer 388,customer388@example.com,Philadelphia
389,Product C,5,571.45,2019-02-28,Customer 389,customer389@example.com,Chicago
390,Product C,5,330.41,2019-06-18,Customer 390,customer390@example.com,Chicago
391,Product A,4,535.27,2019-11-06,Customer 391,customer391@example.com,San Antonio
392,Product C,2,123.8,2019-06-24,Customer 392,customer392@example.com,Phoenix
393,Product B,3,271.29,2019-10-09,Customer 393,customer393@example.com,San Diego
394,Product B,5,240.12,2019-11-12,Customer 394,customer394@example.com,New York
395,Product C,5,604.06,2019-08-21,Customer 395,customer395@example.com,San Antonio
396,Product B,3,30.54,2020-03-27,Customer 396,customer396@example.com,Houston
397,Product B,3,784.32,2019-11-06,Customer 397,customer397@example.com,New York
398,Product B,1,569.1,2019-05-15,Customer 398,customer398@example.com,Los Angeles
399,Product D,3,884.43,2019-10-08,Customer 399,customer399@example.com,Chicago
400,Product B,1,67.89,2020-02-15,Customer 400,customer400@example.com,Los Angeles
401,Product A,2,385.81,2019-03-10,Customer 401,customer401@example.com,Houston
402,Product B,5,684.87,2019-05-04,Customer 402,customer402@example.com,Philadelphia
403,Product A,3,331.63,2019-03-27,Customer 403,customer403@example.com,Chicago
404,Product B,3,459.46,2020-04-07,Customer 404,customer404@example.com,Los Angeles
405,Product C,5,544.43,2019-12-04,Customer 405,customer405@example.com,Los Angeles
406,Product A,5,106.98,2020-04-09,Customer 406,customer406@example.com,Chicago
407,Product B,3,305.53,2019-08-07,Customer 407,customer407@example.com,Philadelphia
408,Product B,3,348.93,2020-03-28,Customer 408,customer408@example.com,Dallas
409,Product D,5,523.03,2019-06-27,Customer 409,customer409@example.com,San Diego
410,Product D,2,382.76,2020-12-25,Customer 410,customer410@example.com,New York
411,Product A,4,182.57,2019-02-15,Customer 411,customer411@example.com,San Antonio
412,Product A,2,669.1,2019-10-22,Customer 412,customer412@example.com,Philadelphia
413,Product B,1,609.51,2020-07-11,Customer 413,customer413@example.com,San Diego
414,Product A,1,460.62,2019-10-27,Customer 414,customer414@example.com,Phoenix
415,Product E,3,605.76,2019-11-02,Customer 415,customer415@example.com,San Antonio
416,Product B,4,19.49,2020-03-19,Customer 416,customer416@example.com,Philadelphia
417,Product D,2,343.97,2019-09-06,Customer 417,customer417@example.com,Houston
418,Product A,2,710.49,2019-02-20,Customer 418,customer418@example.com,San Antonio
419,Product A,4,572.54,2020-07-29,Customer 419,customer419@example.com,Houston
420,Product C,4,906.43,2019-07-25,Customer 420,customer420@example.com,San Antonio
421,Product B,2,608.61,2020-02-13,Customer 421,customer421@example.com,Miami
422,Product C,5,940.14,2020-08-23,Customer 422,customer422@example.com,New York
423,Product E,3,754.11,2019-03-10,Customer 423,customer423@example.com,Chicago
424,Product C,1,932.13,2020-06-10,Customer 424,customer424@example.com,Chicago
425,Product B,5,311.71,2020-07-21,Customer 425,customer425@example.com,San Antonio
426,Product B,5,320.76,2020-06-17,Customer 426,customer426@example.com,Los Angeles
427,Product A,3,626.67,2020-10-24,Customer 427,customer427@example.com,Philadelphia
428,Product D,4,883.82,2019-11-09,Customer 428,customer428@example.com,New York
429,Product B,1,754.75,2019-01-25,Customer 429,customer429@example.com,New York
430,Product E,3,938.8,2019-10-18,Customer 430,customer430@example.com,Dallas
431,Product E,5,461.02,2019-08-27,Customer 431,customer431@example.com,Phoenix
432,Product A,1,311.92,2020-03-28,Customer 432,customer432@example.com,Miami
433,Product E,4,903.61,2020-04-16,Customer 433,customer433@example.com,Los Angeles
434,Product D,3,695.66,2020-01-19,Customer 434,customer434@example.com,Chicago
435,Product A,2,300.2,2019-09-08,Customer 435,customer435@example.com,New York
436,Product E,3,79.74,2019-01-17,Customer 436,customer436@example.com,Phoenix
437,Product E,2,47.77,2019-04-30,Customer 437,customer437@example.com,Miami
438,Product A,5,196.06,2019-10-31,Customer 438,customer438@example.com,Los Angeles
439,Product B,4,722.46,2019-09-24,Customer 439,customer439@example.com,Miami
440,Product C,5,592.07,2020-12-14,Customer 440,customer440@example.com,Philadelphia
441,Product C,4,308.47,2020-01-02,Customer 441,customer441@example.com,New York
442,Product C,2,275.1,2019-09-09,Customer 442,customer442@example.com,San Diego
443,Product C,5,816.2,2020-06-25,Customer 443,customer443@example.com,Los Angeles
444,Product E,3,914.72,2019-08-03,Customer 444,customer444@example.com,Philadelphia
445,Product C,3,493.77,2020-12-16,Customer 445,customer445@example.com,Dallas
446,Product D,4,644.92,2019-10-20,Customer 446,customer446@example.com,Chicago
447,Product C,1,805.84,2020-02-18,Customer 447,customer447@example.com,San Diego
448,Product D,3,640.62,2019-03-29,Customer 448,customer448@example.com,San Diego
449,Product E,4,85.87,2019-06-30,Customer 449,customer449@example.com,San Antonio
450,Product C,1,847.83,2019-05-01,Customer 450,customer450@example.com,Philadelphia
451,Product E,5,121.49,2019-12-08,Customer 451,customer451@example.com,Miami
452,Product D,2,967.98,2020-01-02,Customer 452,customer452@example.com,Houston
453,Product D,2,58.18,2020-07-14,Customer 453,customer453@example.com,Los Angeles
454,Product C,5,138.95,2020-05-14,Customer 454,customer454@example.com,Philadelphia
455,Product B,2,433.97,2019-02-04,Customer 455,customer455@example.com,Los Angeles
456,Product E,2,375.9,2019-11-17,Customer 456,customer456@example.com,San Diego
457,Product E,1,222.36,2020-08-23,Customer 457,customer457@example.com,Houston
458,Product C,5,740.42,2019-09-04,Customer 458,customer458@example.com,Dallas
459,Product D,1,915.42,2020-02-16,Customer 459,customer459@example.com,Chicago
460,Product C,3,479.9,2019-03-24,Customer 460,customer460@example.com,Dallas
461,Product E,4,204.94,2020-01-10,Customer 461,customer461@example.com,Chicago
462,Product A,2,729.64,2019-01-09,Customer 462,customer462@example.com,Phoenix
463,Product A,3,96.04,2020-11-16,Customer 463,customer463@example.com,Los Angeles
464,Product A,3,127.47,2019-06-01,Customer 464,customer464@example.com,San Diego
465,Product D,1,451.7,2020-11-03,Customer 465,customer465@example.com,Dallas
466,Product E,4,810.27,2020-09-06,Customer 466,customer466@example.com,Dallas
467,Product B,1,299.42,2019-11-04,Customer 467,customer467@example.com,Houston
468,Product E,3,151.03,2020-11-06,Customer 468,customer468@example.com,Philadelphia
469,Product A,3,507.32,2020-09-14,Customer 469,customer469@example.com,San Antonio
470,Product B,1,641.6,2020-05-14,Customer 470,customer470@example.com,Phoenix
471,Product B,5,673.23,2020-10-01,Customer 471,customer471@example.com,San Antonio
472,Product B,4,749.92,2020-10-24,Customer 472,customer472@example.com,Los Angeles
473,Product D,2,991.43,2020-09-28,Customer 473,customer473@example.com,Miami
474,Product A,5,696.24,2020-02-08,Customer 474,customer474@example.com,Dallas
475,Product E,3,950.77,2019-11-22,Customer 475,customer475@example.com,Miami
476,Product A,1,733.94,2019-12-25,Customer 476,customer476@example.com,Chicago
477,Product E,5,245.81,2020-06-21,Customer 477,customer477@example.com,Phoenix
478,Product A,5,918.18,2019-10-12,Customer 478,customer478@example.com,Phoenix
479,Product A,5,748.82,2019-08-29,Customer 479,customer479@example.com,New York
480,Product B,5,673.95,2019-04-01,Customer 480,customer480@example.com,San Antonio
481,Product D,1,273.84,2020-03-11,Customer 481,customer481@example.com,San Antonio
482,Product A,5,146.03,2019-04-17,Customer 482,customer482@example.com,Phoenix
483,Product D,5,705.85,2020-09-13,Customer 483,customer483@example.com,Phoenix
484,Product C,5,197.71,2020-05-12,Customer 484,customer484@example.com,New York
485,Product A,1,461.39,2020-01-16,Customer 485,customer485@example.com,San Diego
486,Product A,2,648.75,2020-03-25,Customer 486,customer486@example.com,Houston
487,Product D,5,802.83,2020-06-10,Customer 487,customer487@example.com,Los Angeles
488,Product C,2,141.78,2020-10-28,Customer 488,customer488@example.com,Houston
489,Product A,1,384.16,2019-03-25,Customer 489,customer489@example.com,Los Angeles
490,Product A,4,231.95,2020-05-23,Customer 490,customer490@example.com,San Antonio
491,Product D,1,812.32,2020-12-19,Customer 491,customer491@example.com,Phoenix
492,Product B,5,605.64,2019-11-18,Customer 492,customer492@example.com,Dallas
493,Product D,2,101.8,2020-12-21,Customer 493,customer493@example.com,San Diego
494,Product C,3,585.39,2020-10-09,Customer 494,customer494@example.com,Dallas
495,Product A,5,361.5,2020-01-28,Customer 495,customer495@example.com,New York
496,Product B,4,51.88,2020-11-24,Customer 496,customer496@example.com,Phoenix
497,Product C,3,555.3,2019-03-16,Customer 497,customer497@example.com,Philadelphia
498,Product E,4,832.42,2019-12-01,Customer 498,customer498@example.com,Los Angeles
499,Product D,1,174.32,2019-01-03,Customer 499,customer499@example.com,Los Angeles
500,Product E,2,748.69,2020-09-29,Customer 500,customer500@example.com,San Antonio
501,Product B,3,778.32,2019-07-15,Customer 501,customer501@example.com,Miami
502,Product D,2,240.24,2019-01-29,Customer 502,customer502@example.com,Miami
503,Product D,5,132.51,2020-11-05,Customer 503,customer503@example.com,Philadelphia
504,Product B,3,330.0,2019-10-12,Customer 504,customer504@example.com,San Antonio
505,Product C,3,709.21,2019-06-11,Customer 505,customer505@example.com,San Diego
506,Product B,5,655.0,2019-12-06,Customer 506,customer506@example.com,Chicago
507,Product B,1,275.26,2019-08-10,Customer 507,customer507@example.com,San Diego
508,Product C,3,336.88,2019-05-14,Customer 508,customer508@example.com,Houston
509,Product B,1,683.42,2020-05-18,Customer 509,customer509@example.com,Los Angeles
510,Product B,5,12.19,2020-07-15,Customer 510,customer510@example.com,Philadelphia
511,Product E,2,751.45,2019-02-17,Customer 511,customer511@example.com,Phoenix
512,Product C,1,141.51,2020-07-05,Customer 512,customer512@example.com,Philadelphia
513,Product B,4,32.46,2019-04-24,Customer 513,customer513@example.com,Miami
514,Product C,2,398.42,2020-05-25,Customer 514,customer514@example.com,San Diego
515,Product E,2,326.11,2019-09-12,Customer 515,customer515@example.com,Phoenix
516,Product C,5,279.88,2019-05-22,Customer 516,customer516@example.com,Houston
517,Product C,2,931.92,2019-11-23,Customer 517,customer517@example.com,New York
518,Product A,2,254.37,2019-04-20,Customer 518,customer518@example.com,Philadelphia
519,Product D,1,247.13,2020-07-01,Customer 519,customer519@example.com,Chicago
520,Product B,4,713.24,2020-11-23,Customer 520,customer520@example.com,Miami
521,Product E,4,993.64,2019-09-07,Customer 521,customer521@example.com,Los Angeles
522,Product A,1,667.43,2019-10-02,Customer 522,customer522@example.com,New York
523,Product B,4,604.86,2020-02-26,Customer 523,customer523@example.com,Houston
524,Product B,4,522.96,2019-11-23,Customer 524,customer524@example.com,Chicago
525,Product B,1,217.14,2020-04-28,Customer 525,customer525@example.com,Houston
526,Product E,2,990.58,2020-12-16,Customer 526,customer526@example.com,Houston
527,Product E,5,491.73,2020-06-01,Customer 527,customer527@example.com,Dallas
528,Product B,5,185.35,2020-10-01,Customer 528,customer528@example.com,Dallas
529,Product D,2,516.05,2020-06-16,Customer 529,customer529@example.com,New York
530,Product E,4,869.63,2019-08-13,Customer 530,customer530@example.com,San Antonio
531,Product B,1,79.67,2020-11-14,Customer 531,customer531@example.com,Miami
532,Product D,4,726.58,2019-09-14,Customer 532,customer532@example.com,San Antonio
533,Product A,3,982.18,2019-05-05,Customer 533,customer533@example.com,Dallas
534,Product D,4,783.09,2020-10-23,Customer 534,customer534@example.com,San Diego
535,Product A,4,525.95,2019-07-06,Customer 535,customer535@example.com,Los Angeles
536,Product D,5,80.26,2020-06-15,Customer 536,customer536@example.com,San Antonio
537,Product C,5,235.25,2020-09-20,Customer 537,customer537@example.com,San Diego
538,Product D,4,548.31,2019-08-14,Customer 538,customer538@example.com,San Diego
539,Product C,4,618.82,2019-06-16,Customer 539,customer539@example.com,Houston
540,Product A,5,835.81,2019-04-23,Customer 540,customer540@example.com,Los Angeles
541,Product E,4,709.6,2020-09-08,Customer 541,customer541@example.com,New York
542,Product A,2,906.54,2019-04-25,Customer 542,customer542@example.com,Phoenix
543,Product B,1,256.05,2020-07-12,Customer 543,customer543@example.com,San Diego
544,Product D,4,524.97,2019-05-19,Customer 544,customer544@example.com,New York
545,Product D,3,353.63,2019-07-22,Customer 545,customer545@example.com,Dallas
546,Product A,1,981.81,2019-12-13,Customer 546,customer546@example.com,Philadelphia
547,Product D,4,39.8,2020-01-12,Customer 547,customer547@example.com,Chicago
548,Product B,3,754.44,2019-02-12,Customer 548,customer548@example.com,Chicago
549,Product C,1,325.67,2020-08-11,Customer 549,customer549@example.com,Los Angeles
550,Product C,5,234.14,2019-12-29,Customer 550,customer550@example.com,New York
551,Product C,2,63.51,2020-06-01,Customer 551,customer551@example.com,Houston
552,Product E,5,831.51,2019-11-17,Customer 552,customer552@example.com,San Diego
553,Product C,2,437.2,2020-12-06,Customer 553,customer553@example.com,San Diego
554,Product B,4,72.15,2019-05-13,Customer 554,customer554@example.com,San Antonio
555,Product A,3,369.17,2020-01-07,Customer 555,customer555@example.com,Philadelphia
556,Product B,5,577.97,2020-01-09,Customer 556,customer556@example.com,New York
557,Product A,1,555.45,2019-12-29,Customer 557,customer557@example.com,Chicago
